Timestamp,Application,octets(kbps),octets
11-03-2019,facebook,467988.5742,3833762400
11-03-2019,salesforce,5590720.944,45799185974
11-03-2019,tidaltv,334.0546875,2736576
11-03-2019,appnexus,396.8085938,3250656
11-03-2019,outbrain,26860.60547,220042080
11-03-2019,yahoo,25868.03906,211910976
11-03-2019,aol_one,10612.26563,86935680
11-03-2019,teads,57171.65625,468350208
11-03-2019,firefox_update,127293.0159,1042784386
11-03-2019,skype,80736.01172,661389408
11-03-2019,adobe,49243.81641,403405344
11-03-2019,optimizely,42209.40234,345779424
11-03-2019,amazon,34864.13672,285607008
11-03-2019,rlcdn,667.3007813,5466528
11-03-2019,taboola,1898.085938,15549120
11-03-2019,google_gen,1342894.967,11000995569
11-03-2019,gstatic,286667.2969,2348378496
11-03-2019,google_tags,76043.49609,622948320
11-03-2019,office365,103933.2305,851421024
12-03-2019,youtube,473634408,3.88001E+12
12-03-2019,bing,4634.286255,37964073
12-03-2019,teads,56973.14355,466723992
12-03-2019,https,24111290.59,1.9752E+11
12-03-2019,advertising_com,7395.400024,60583117
12-03-2019,unknown,297315.1656,2435605837
12-03-2019,firefox_update,128982.4167,1056623958
12-03-2019,salesforce,5700218.259,46696187980
12-03-2019,rlcdn,664.9837646,5447547
12-03-2019,mozilla,951859.3944,7797632159
12-03-2019,moat,2109.758301,17283140
12-03-2019,google_accounts,44657.36816,365833160
12-03-2019,amazon,34743.08069,284615317
12-03-2019,linkedin,705.5533447,5779893
12-03-2019,taboola,1891.495361,15495130
12-03-2019,lkqd,27990.5929,229298937
12-03-2019,windowslive,5199.317505,42592809
12-03-2019,skype,80455.67834,659092917
12-03-2019,google_gen,1351563.036,11072004393
12-03-2019,aol_one,10575.41748,86633820
12-03-2019,mediamath,2244.744995,18388951
12-03-2019,cloudflare,764.69104,6264349
12-03-2019,krux,26949.93762,220773889
12-03-2019,facebook,466363.6139,3820450725
12-03-2019,bootstrapcdn,3495.114868,28631981
12-03-2019,sharepoint_online,563.0343018,4612377
12-03-2019,microsoft,40398.82349,330947162
12-03-2019,scorecardresearch,6063.926025,49675682
12-03-2019,indexexchange,304.8323975,2497187
12-03-2019,tcp,7285.355957,59681636
12-03-2019,yahoo,25778.21948,211175174
12-03-2019,outbrain,26767.33948,219278045
12-03-2019,http2,43263.7085,354416300
12-03-2019,ntp,42.6015625,348992
12-03-2019,google_analytics,10634.87048,87120859
12-03-2019,tidaltv,332.8947754,2727074
12-03-2019,akamai,7312.9646,59907806
12-03-2019,dns,2717246.158,22259680524
12-03-2019,yahoo_search,24339.7511,199391241
12-03-2019,google_ads,842949.2695,6905440416
12-03-2019,atlassolutions,2924.162842,23954742
12-03-2019,optimizely,42062.84192,344578801
12-03-2019,appnexus,395.4307861,3239369
12-03-2019,turn,474.362793,3885980
12-03-2019,everest_tech,5259.085815,43082431
12-03-2019,new_relic,3098796.757,25385343037
12-03-2019,adobe,49072.83093,402004631
12-03-2019,google_tags,75779.45618,620785305
12-03-2019,nielsen,827.5073242,6778940
12-03-2019,office365,103572.3512,848464701
12-03-2019,gstatic,285671.9243,2340224404
12-03-2019,bidswitch,1088.792236,8919386
12-03-2019,ocsp,41916.08948,343376605
13-03-2019,office365,106562.8594,872962944
13-03-2019,google_accounts,49244.84619,403413780
13-03-2019,facebook,486957.6207,3989156829
13-03-2019,krux,28063.8269,229898870
13-03-2019,tidaltv,332.8947754,2727074
13-03-2019,aol_one,10575.41748,86633820
13-03-2019,mediamath,2244.744995,18388951
13-03-2019,optimizely,46438.06421,380420622
13-03-2019,google_gen,1375593.575,11268862564
13-03-2019,akamai,7450.439575,61034001
13-03-2019,atlassolutions,3092.139771,25330809
13-03-2019,amazon,38255.64368,313390233
13-03-2019,youtube,508880819.7,4.16875E+12
13-03-2019,taboola,1891.495361,15495130
13-03-2019,http2,44463.01917,364241053
13-03-2019,windowslive,5405.677368,44283309
13-03-2019,lkqd,27990.5929,229298937
13-03-2019,turn,474.362793,3885980
13-03-2019,skype,82828.88086,678534192
13-03-2019,linkedin,705.5533447,5779893
13-03-2019,gstatic,293431.2485,2403788788
13-03-2019,bootstrapcdn,3495.114868,28631981
13-03-2019,google_analytics,11307.01404,92627059
13-03-2019,sharepoint_online,563.0343018,4612377
13-03-2019,new_relic,3206714.214,26269402839
13-03-2019,mozilla,968590.1042,7934690134
13-03-2019,rlcdn,664.9837646,5447547
13-03-2019,teads,62148.30066,509118879
13-03-2019,nielsen,827.5073242,6778940
13-03-2019,unknown,308524.8856,2527435863
13-03-2019,google_tags,82638.44482,676974140
13-03-2019,bidswitch,1261.312744,10332674
13-03-2019,https,24790190.86,2.03081E+11
13-03-2019,everest_tech,5490.287476,44976435
13-03-2019,advertising_com,7395.400024,60583117
13-03-2019,appnexus,395.4307861,3239369
13-03-2019,yahoo_search,26998.38599,221170778
13-03-2019,salesforce,5930695.324,48584256097
13-03-2019,adobe,52243.47998,427978588
13-03-2019,yahoo,26792.37012,219483096
13-03-2019,firefox_update,131344.502,1075974160
13-03-2019,google_ads,865100.4302,7086902724
13-03-2019,moat,2109.758301,17283140
13-03-2019,quantcast,139.4403076,1142295
13-03-2019,dns,2798747.751,22927341578
13-03-2019,scorecardresearch,6501.389282,53259381
13-03-2019,indexexchange,304.8323975,2497187
13-03-2019,cloudflare,764.69104,6264349
13-03-2019,microsoft,43988.31946,360352313
13-03-2019,outbrain,29147.62366,238777333
13-03-2019,tcp,7466.83252,61168292
13-03-2019,ntp,42.6015625,348992
13-03-2019,bing,4907.074341,40198753
13-03-2019,ocsp,43034.21558,352536294
14-03-2019,adobe,54339.11865,445146060
14-03-2019,yahoo,27393.81592,224410140
14-03-2019,google_accounts,52466.85791,429808500
14-03-2019,advertising_com,7343.864136,60160935
14-03-2019,bing,5084.877319,41655315
14-03-2019,moat,2095.056152,17162700
14-03-2019,microsoft,46457.33093,380578455
14-03-2019,bootstrapcdn,3470.758667,28432455
14-03-2019,mediamath,2229.102173,18260805
14-03-2019,lkqd,27795.5365,227701035
14-03-2019,youtube,549520105.5,4.50167E+12
14-03-2019,linkedin,700.6365967,5739615
14-03-2019,krux,28730.65796,235361550
14-03-2019,cloudflare,759.3621826,6220695
14-03-2019,mozilla,993165.1234,8136008691
14-03-2019,indexexchange,302.7081299,2479785
14-03-2019,dns,2891157.794,23684364645
14-03-2019,http2,45083.15918,369321240
14-03-2019,gstatic,302546.7195,2478462726
14-03-2019,everest_tech,5631.707153,46134945
14-03-2019,google_tags,87463.34106,716499690
14-03-2019,facebook,499568.9227,4092468615
14-03-2019,google_gen,1404820.83,11508292239
14-03-2019,firefox_update,132801.6736,1087911310
14-03-2019,google_analytics,11750.57922,96260745
14-03-2019,google_ads,890804.1875,7297467904
14-03-2019,https,25280421.12,2.07097E+11
14-03-2019,windowslive,5528.380737,45288495
14-03-2019,new_relic,3290907.268,26959112338
14-03-2019,bidswitch,1384.713135,11343570
14-03-2019,unknown,316288.1234,2591032307
14-03-2019,akamai,7505.359497,61483905
14-03-2019,turn,471.0571289,3858900
14-03-2019,tidaltv,330.5749512,2708070
14-03-2019,teads,65734.70032,538498665
14-03-2019,tcp,7688.158081,62981391
14-03-2019,amazon,40709.9469,333495885
14-03-2019,taboola,1878.314209,15387150
14-03-2019,skype,84079.48792,688779165
14-03-2019,aol_one,10501.72119,86030100
14-03-2019,nielsen,821.7407227,6731700
14-03-2019,sharepoint_online,559.1107178,4580235
14-03-2019,salesforce,6214965.565,50912997906
14-03-2019,rlcdn,660.3497314,5409585
14-03-2019,appnexus,392.6751709,3216795
14-03-2019,quantcast,246.8353271,2022075
14-03-2019,outbrain,30790.4718,252235545
14-03-2019,optimizely,49510.64392,405591195
14-03-2019,office365,108144.3494,885918510
14-03-2019,ocsp,43585.52783,357052644
14-03-2019,atlassolutions,3201.135864,26223705
14-03-2019,ntp,42.3046875,346560
14-03-2019,scorecardresearch,6796.060181,55673325
14-03-2019,yahoo_search,28874.89746,236543160
15-03-2019,ntp,21.8203125,178752
15-03-2019,adobe,28027.54541,229601652
15-03-2019,new_relic,1738930.841,14245321447
15-03-2019,mozilla,519472.9299,4255522242
15-03-2019,bing,2622.726196,21485373
15-03-2019,moat,1080.60791,8852340
15-03-2019,microsoft,23962.20227,196298361
15-03-2019,bootstrapcdn,1790.180786,14665161
15-03-2019,mediamath,1149.747437,9418731
15-03-2019,lkqd,14336.64514,117445797
15-03-2019,linkedin,361.3809814,2960433
15-03-2019,krux,14818.97095,121397010
15-03-2019,cloudflare,391.6710205,3208569
15-03-2019,indexexchange,156.133667,1279047
15-03-2019,https,13285542.34,1.08835E+11
15-03-2019,dns,1518527.443,12439776811
15-03-2019,http2,23253.41895,190492008
15-03-2019,gstatic,158151.5,1295577088
15-03-2019,everest_tech,2904.775269,23795919
15-03-2019,google_tags,45112.67065,369562998
15-03-2019,facebook,257672.3917,2110852233
15-03-2019,google_gen,738158.2966,6046992766
15-03-2019,firefox_update,69481.9043,569195760
15-03-2019,google_analytics,6060.825073,49650279
15-03-2019,google_ads,465209.9636,3811000022
15-03-2019,nielsen,423.8452148,3472140
15-03-2019,yahoo_search,14893.36816,122006472
15-03-2019,bidswitch,714.220459,5850894
15-03-2019,atlassolutions,1651.112183,13525911
15-03-2019,yahoo,14129.44189,115748388
15-03-2019,windowslive,2851.480591,23359329
15-03-2019,advertising_com,3787.887817,31030377
15-03-2019,unknown,171438.3802,1404423211
15-03-2019,akamai,3871.185425,31712751
15-03-2019,turn,242.9663086,1990380
15-03-2019,tidaltv,170.5070801,1396794
15-03-2019,teads,33905.26648,277751943
15-03-2019,tcp,4167.774292,34142407
15-03-2019,amazon,20997.76208,172013667
15-03-2019,taboola,968.8146973,7936530
15-03-2019,skype,43367.31482,355265043
15-03-2019,aol_one,5416.677246,44373420
15-03-2019,sharepoint_online,288.3834229,2362437
15-03-2019,scorecardresearch,3505.336304,28715715
15-03-2019,salesforce,3257435.226,26684909372
15-03-2019,rlcdn,340.6014404,2790207
15-03-2019,appnexus,202.5377197,1659189
15-03-2019,quantcast,127.3150635,1042965
15-03-2019,outbrain,15881.40125,130100439
15-03-2019,optimizely,25537.06897,209199669
15-03-2019,office365,55779.71704,456947442
15-03-2019,ocsp,22570.22424,184895277
15-03-2019,google_accounts,27061.85303,221690700
15-03-2019,youtube,283441508.1,2.32195E+12
