,Hostname,Application,Utilization(bps),Timestamp
93009,vdevice-host-name,dns,101.75,06-02-2019 16:55
93019,vdevice-host-name,dns,217.5,06-02-2019 17:00
93044,vdevice-host-name,dns,75.75,06-02-2019 17:05
93062,vdevice-host-name,dns,224.25,06-02-2019 17:10
93075,vdevice-host-name,dns,464.5,06-02-2019 17:15
93108,vdevice-host-name,dns,477.125,06-02-2019 17:20
93121,vdevice-host-name,dns,101.75,06-02-2019 17:25
93138,vdevice-host-name,dns,258,06-02-2019 17:30
93166,vdevice-host-name,dns,411.625,06-02-2019 17:35
93186,vdevice-host-name,dns,189.25,06-02-2019 17:40
93202,vdevice-host-name,dns,641,06-02-2019 17:45
93207,vdevice-host-name,dns,299,06-02-2019 17:50
93227,vdevice-host-name,dns,189.25,06-02-2019 17:55
93250,vdevice-host-name,dns,378.75,06-02-2019 18:00
93277,vdevice-host-name,dns,75.75,06-02-2019 18:05
93297,vdevice-host-name,dns,101.75,06-02-2019 18:10
93307,vdevice-host-name,dns,1077.25,06-02-2019 18:15
93332,vdevice-host-name,dns,251.125,06-02-2019 18:20
93346,vdevice-host-name,dns,101.75,06-02-2019 18:25
93359,vdevice-host-name,dns,270,06-02-2019 18:30
93383,vdevice-host-name,dns,435.125,06-02-2019 18:35
93411,vdevice-host-name,dns,119.25,06-02-2019 18:40
93419,vdevice-host-name,dns,783.25,06-02-2019 18:45
93437,vdevice-host-name,dns,52.5,06-02-2019 18:50
93455,vdevice-host-name,dns,215.75,06-02-2019 18:55
93474,vdevice-host-name,dns,450.25,06-02-2019 19:00
93493,vdevice-host-name,dns,143,06-02-2019 19:05
93518,vdevice-host-name,dns,148.75,06-02-2019 19:10
93544,vdevice-host-name,dns,867,06-02-2019 19:15
93566,vdevice-host-name,dns,280.375,06-02-2019 19:20
93579,vdevice-host-name,dns,793.875,06-02-2019 19:25
93595,vdevice-host-name,dns,412.75,06-02-2019 19:30
93618,vdevice-host-name,dns,216.875,06-02-2019 19:35
93641,vdevice-host-name,dns,198.25,06-02-2019 19:40
93651,vdevice-host-name,dns,847,06-02-2019 19:45
93663,vdevice-host-name,dns,108,06-02-2019 19:50
93685,vdevice-host-name,dns,52.5,06-02-2019 19:55
93705,vdevice-host-name,dns,325,06-02-2019 20:00
93734,vdevice-host-name,dns,105,06-02-2019 20:05
93748,vdevice-host-name,dns,105,06-02-2019 20:10
93757,vdevice-host-name,dns,890.75,06-02-2019 20:15
93783,vdevice-host-name,dns,192.875,06-02-2019 20:20
93811,vdevice-host-name,dns,52.5,06-02-2019 20:25
93816,vdevice-host-name,dns,447.5,06-02-2019 20:30
93838,vdevice-host-name,dns,195.875,06-02-2019 20:35
93863,vdevice-host-name,dns,125.5,06-02-2019 20:40
93888,vdevice-host-name,dns,593.25,06-02-2019 20:45
93890,vdevice-host-name,dns,351.5,06-02-2019 20:50
93916,vdevice-host-name,dns,52.5,06-02-2019 20:55
93945,vdevice-host-name,dns,319.25,06-02-2019 21:00
93951,vdevice-host-name,dns,306.25,06-02-2019 21:05
93972,vdevice-host-name,dns,175,06-02-2019 21:10
93993,vdevice-host-name,dns,640.25,06-02-2019 21:15
94016,vdevice-host-name,dns,561.875,06-02-2019 21:20
94041,vdevice-host-name,dns,52.5,06-02-2019 21:25
94053,vdevice-host-name,dns,266.75,06-02-2019 21:30
94070,vdevice-host-name,dns,309.625,06-02-2019 21:35
94098,vdevice-host-name,dns,143,06-02-2019 21:40
94108,vdevice-host-name,dns,591.25,06-02-2019 21:45
94131,vdevice-host-name,dns,275.75,06-02-2019 21:50
94142,vdevice-host-name,dns,215.75,06-02-2019 21:55
94173,vdevice-host-name,dns,354.25,06-02-2019 22:00
94193,vdevice-host-name,dns,122.5,06-02-2019 22:05
94207,vdevice-host-name,dns,128.25,06-02-2019 22:10
94216,vdevice-host-name,dns,899.5,06-02-2019 22:15
94234,vdevice-host-name,dns,210.375,06-02-2019 22:20
94255,vdevice-host-name,dns,58.25,06-02-2019 22:25
94275,vdevice-host-name,dns,389.25,06-02-2019 22:30
94302,vdevice-host-name,dns,195.875,06-02-2019 22:35
94312,vdevice-host-name,dns,75.75,06-02-2019 22:40
94339,vdevice-host-name,dns,530.75,06-02-2019 22:45
94359,vdevice-host-name,dns,403.25,06-02-2019 22:50
94380,vdevice-host-name,dns,236.25,06-02-2019 22:55
94396,vdevice-host-name,dns,217.5,06-02-2019 23:00
94411,vdevice-host-name,dns,101.75,06-02-2019 23:05
94425,vdevice-host-name,dns,93.25,06-02-2019 23:10
94448,vdevice-host-name,dns,774.25,06-02-2019 23:15
94464,vdevice-host-name,dns,207.125,06-02-2019 23:20
94486,vdevice-host-name,dns,180.75,06-02-2019 23:25
94507,vdevice-host-name,dns,252.5,06-02-2019 23:30
94527,vdevice-host-name,dns,364.625,06-02-2019 23:35
94537,vdevice-host-name,dns,201.25,06-02-2019 23:40
94556,vdevice-host-name,dns,826.75,06-02-2019 23:45
94577,vdevice-host-name,dns,101.75,06-02-2019 23:50
94599,vdevice-host-name,dns,145.75,06-02-2019 23:55
94629,vdevice-host-name,dns,270,07-02-2019 0:00
94647,vdevice-host-name,dns,101.75,07-02-2019 0:05
94658,vdevice-host-name,dns,125.5,07-02-2019 0:10
94677,vdevice-host-name,dns,488.75,07-02-2019 0:15
94698,vdevice-host-name,dns,503.125,07-02-2019 0:20
94709,vdevice-host-name,dns,195.5,07-02-2019 0:25
94740,vdevice-host-name,dns,223.25,07-02-2019 0:30
94745,vdevice-host-name,dns,262.625,07-02-2019 0:35
94769,vdevice-host-name,dns,178,07-02-2019 0:40
94796,vdevice-host-name,dns,658.5,07-02-2019 0:45
94805,vdevice-host-name,dns,144.75,07-02-2019 0:50
94833,vdevice-host-name,dns,87.5,07-02-2019 0:55
94853,vdevice-host-name,dns,275.75,07-02-2019 1:00
94872,vdevice-host-name,dns,224.25,07-02-2019 1:05
94884,vdevice-host-name,dns,52.5,07-02-2019 1:10
94914,vdevice-host-name,dns,723,07-02-2019 1:15
94922,vdevice-host-name,dns,281.125,07-02-2019 1:20
94949,vdevice-host-name,dns,52.5,07-02-2019 1:25
94963,vdevice-host-name,dns,453.75,07-02-2019 1:30
94977,vdevice-host-name,dns,344.125,07-02-2019 1:35
94996,vdevice-host-name,dns,140,07-02-2019 1:40
95029,vdevice-host-name,dns,531.75,07-02-2019 1:45
95043,vdevice-host-name,dns,360,07-02-2019 1:50
95066,vdevice-host-name,dns,52.5,07-02-2019 1:55
95079,vdevice-host-name,dns,217.5,07-02-2019 2:00
95100,vdevice-host-name,dns,247.5,07-02-2019 2:05
95117,vdevice-host-name,dns,52.5,07-02-2019 2:10
95136,vdevice-host-name,dns,729.25,07-02-2019 2:15
95157,vdevice-host-name,dns,303.125,07-02-2019 2:20
95172,vdevice-host-name,dns,210,07-02-2019 2:25
95194,vdevice-host-name,dns,343,07-02-2019 2:30
95201,vdevice-host-name,dns,358.875,07-02-2019 2:35
95236,vdevice-host-name,dns,245,07-02-2019 2:40
95257,vdevice-host-name,dns,487,07-02-2019 2:45
95264,vdevice-host-name,dns,488.25,07-02-2019 2:50
95291,vdevice-host-name,dns,52.5,07-02-2019 2:55
95299,vdevice-host-name,dns,331,07-02-2019 3:00
95331,vdevice-host-name,dns,110.75,07-02-2019 3:05
95351,vdevice-host-name,dns,241.75,07-02-2019 3:10
95363,vdevice-host-name,dns,569.5,07-02-2019 3:15
95383,vdevice-host-name,dns,677.625,07-02-2019 3:20
95395,vdevice-host-name,dns,154.25,07-02-2019 3:25
95423,vdevice-host-name,dns,105,07-02-2019 3:30
95447,vdevice-host-name,dns,512.375,07-02-2019 3:35
95465,vdevice-host-name,dns,180.5,07-02-2019 3:40
95472,vdevice-host-name,dns,630,07-02-2019 3:45
95495,vdevice-host-name,dns,345.75,07-02-2019 3:50
95518,vdevice-host-name,dns,230,07-02-2019 3:55
95532,vdevice-host-name,dns,178,07-02-2019 4:00
95557,vdevice-host-name,dns,322.5,07-02-2019 4:05
95564,vdevice-host-name,dns,198,07-02-2019 4:10
95585,vdevice-host-name,dns,757,07-02-2019 4:15
95608,vdevice-host-name,dns,473.625,07-02-2019 4:20
95630,vdevice-host-name,dns,282.5,07-02-2019 4:25
95654,vdevice-host-name,dns,217.5,07-02-2019 4:30
95664,vdevice-host-name,dns,382.375,07-02-2019 4:35
95685,vdevice-host-name,dns,282.5,07-02-2019 4:40
95695,vdevice-host-name,dns,653.75,07-02-2019 4:45
95719,vdevice-host-name,dns,275.75,07-02-2019 4:50
95734,vdevice-host-name,dns,84.25,07-02-2019 4:55
95761,vdevice-host-name,dns,93.25,07-02-2019 5:00
95782,vdevice-host-name,dns,340,07-02-2019 5:05
95796,vdevice-host-name,dns,197,07-02-2019 5:10
95822,vdevice-host-name,dns,545.25,07-02-2019 5:15
95843,vdevice-host-name,dns,506.375,07-02-2019 5:20
95850,vdevice-host-name,dns,370.25,07-02-2019 5:25
95879,vdevice-host-name,dns,240.75,07-02-2019 5:30
95889,vdevice-host-name,dns,434.875,07-02-2019 5:35
95910,vdevice-host-name,dns,314.75,07-02-2019 5:40
95933,vdevice-host-name,dns,664.25,07-02-2019 5:45
95956,vdevice-host-name,dns,328.25,07-02-2019 5:50
95965,vdevice-host-name,dns,329.25,07-02-2019 5:55
95981,vdevice-host-name,dns,343,07-02-2019 6:00
96011,vdevice-host-name,dns,215.75,07-02-2019 6:05
96036,vdevice-host-name,dns,224.25,07-02-2019 6:10
96048,vdevice-host-name,dns,661,07-02-2019 6:15
96062,vdevice-host-name,dns,439.375,07-02-2019 6:20
96076,vdevice-host-name,dns,346.75,07-02-2019 6:25
96103,vdevice-host-name,dns,270,07-02-2019 6:30
96118,vdevice-host-name,dns,411.625,07-02-2019 6:35
96146,vdevice-host-name,dns,189.25,07-02-2019 6:40
96166,vdevice-host-name,dns,628.5,07-02-2019 6:45
96172,vdevice-host-name,dns,328.25,07-02-2019 6:50
96197,vdevice-host-name,dns,282.5,07-02-2019 6:55
96215,vdevice-host-name,dns,357.5,07-02-2019 7:00
96230,vdevice-host-name,dns,175,07-02-2019 7:05
96250,vdevice-host-name,dns,303,07-02-2019 7:10
96268,vdevice-host-name,dns,700.5,07-02-2019 7:15
96294,vdevice-host-name,dns,521.125,07-02-2019 7:20
96316,vdevice-host-name,dns,128.25,07-02-2019 7:25
96335,vdevice-host-name,dns,464.75,07-02-2019 7:30
96348,vdevice-host-name,dns,367.875,07-02-2019 7:35
96364,vdevice-host-name,dns,233.25,07-02-2019 7:40
96379,vdevice-host-name,dns,657.75,07-02-2019 7:45
96402,vdevice-host-name,dns,383.75,07-02-2019 7:50
96433,vdevice-host-name,dns,215.75,07-02-2019 7:55
96451,vdevice-host-name,dns,392.25,07-02-2019 8:00
96463,vdevice-host-name,dns,150.75,07-02-2019 8:05
96477,vdevice-host-name,dns,595.875,07-02-2019 8:10
96506,vdevice-host-name,dns,517.25,07-02-2019 8:15
96527,vdevice-host-name,dns,503.625,07-02-2019 8:20
96539,vdevice-host-name,dns,215.75,07-02-2019 8:25
96558,vdevice-host-name,dns,371.75,07-02-2019 8:30
96586,vdevice-host-name,dns,347.375,07-02-2019 8:35
96589,vdevice-host-name,dns,198.25,07-02-2019 8:40
96614,vdevice-host-name,dns,731.75,07-02-2019 8:45
96634,vdevice-host-name,dns,345.75,07-02-2019 8:50
96663,vdevice-host-name,dns,180.75,07-02-2019 8:55
96678,vdevice-host-name,dns,514.75,07-02-2019 9:00
96693,vdevice-host-name,dns,105,07-02-2019 9:05
96718,vdevice-host-name,dns,252.5,07-02-2019 9:10
96730,vdevice-host-name,dns,696.75,07-02-2019 9:15
96740,vdevice-host-name,dns,573.625,07-02-2019 9:20
96776,vdevice-host-name,dns,128.25,07-02-2019 9:25
96792,vdevice-host-name,dns,476.75,07-02-2019 9:30
96811,vdevice-host-name,dns,294.875,07-02-2019 9:35
96829,vdevice-host-name,dns,163.25,07-02-2019 9:40
96835,vdevice-host-name,dns,579.25,07-02-2019 9:45
96859,vdevice-host-name,dns,345.75,07-02-2019 9:50
96883,vdevice-host-name,dns,52.5,07-02-2019 9:55
96906,vdevice-host-name,dns,435.5,07-02-2019 10:00
96919,vdevice-host-name,dns,192.5,07-02-2019 10:05
96930,vdevice-host-name,dns,105,07-02-2019 10:10
96964,vdevice-host-name,dns,652.5,07-02-2019 10:15
96981,vdevice-host-name,dns,538.625,07-02-2019 10:20
97004,vdevice-host-name,dns,52.5,07-02-2019 10:25
97022,vdevice-host-name,dns,290,07-02-2019 10:30
97028,vdevice-host-name,dns,335.875,07-02-2019 10:35
97044,vdevice-host-name,dns,52.5,07-02-2019 10:40
97076,vdevice-host-name,dns,743,07-02-2019 10:45
97087,vdevice-host-name,dns,363.25,07-02-2019 10:50
97106,vdevice-host-name,dns,175,07-02-2019 10:55
97125,vdevice-host-name,dns,599,07-02-2019 11:00
97156,vdevice-host-name,dns,70,07-02-2019 11:05
97158,vdevice-host-name,dns,245,07-02-2019 11:10
97180,vdevice-host-name,dns,612.25,07-02-2019 11:15
97213,vdevice-host-name,dns,579.375,07-02-2019 11:20
97230,vdevice-host-name,dns,122.5,07-02-2019 11:25
97240,vdevice-host-name,dns,494.25,07-02-2019 11:30
97256,vdevice-host-name,dns,306.625,07-02-2019 11:35
97273,vdevice-host-name,dns,230.5,07-02-2019 11:40
97306,vdevice-host-name,dns,547.25,07-02-2019 11:45
97326,vdevice-host-name,dns,334,07-02-2019 11:50
97337,vdevice-host-name,dns,157.5,07-02-2019 11:55
97350,vdevice-host-name,dns,347.5,07-02-2019 12:00
97378,vdevice-host-name,dns,291.75,07-02-2019 12:05
97394,vdevice-host-name,dns,52.5,07-02-2019 12:10
97419,vdevice-host-name,dns,763.75,07-02-2019 12:15
97427,vdevice-host-name,dns,436.375,07-02-2019 12:20
97446,vdevice-host-name,dns,250.75,07-02-2019 12:25
97477,vdevice-host-name,dns,1179.5,07-02-2019 12:30
97494,vdevice-host-name,dns,248.875,07-02-2019 12:35
97513,vdevice-host-name,dns,291.75,07-02-2019 12:40
97532,vdevice-host-name,dns,691.25,07-02-2019 12:45
97556,vdevice-host-name,dns,415.75,07-02-2019 12:50
97564,vdevice-host-name,dns,250.75,07-02-2019 12:55
97593,vdevice-host-name,dns,444.75,07-02-2019 13:00
97597,vdevice-host-name,dns,157.5,07-02-2019 13:05
97622,vdevice-host-name,dns,253.75,07-02-2019 13:10
97646,vdevice-host-name,dns,749.25,07-02-2019 13:15
97657,vdevice-host-name,dns,538.625,07-02-2019 13:20
97678,vdevice-host-name,dns,128.25,07-02-2019 13:25
97697,vdevice-host-name,dns,809.625,07-02-2019 13:30
97719,vdevice-host-name,dns,294.875,07-02-2019 13:35
97735,vdevice-host-name,dns,148.75,07-02-2019 13:40
97756,vdevice-host-name,dns,615,07-02-2019 13:45
97766,vdevice-host-name,dns,365,07-02-2019 13:50
97802,vdevice-host-name,dns,171,07-02-2019 13:55
97811,vdevice-host-name,dns,105,07-02-2019 14:00
97838,vdevice-host-name,dns,447.75,07-02-2019 14:05
97858,vdevice-host-name,dns,128.25,07-02-2019 14:10
97878,vdevice-host-name,dns,709.5,07-02-2019 14:15
97892,vdevice-host-name,dns,447.875,07-02-2019 14:20
97901,vdevice-host-name,dns,163.25,07-02-2019 14:25
97932,vdevice-host-name,dns,35,07-02-2019 14:30
97948,vdevice-host-name,dns,509.125,07-02-2019 14:35
97958,vdevice-host-name,dns,253.75,07-02-2019 14:40
97993,vdevice-host-name,dns,563,07-02-2019 14:45
98007,vdevice-host-name,dns,395,07-02-2019 14:50
98023,vdevice-host-name,dns,105,07-02-2019 14:55
98044,vdevice-host-name,dns,128.25,07-02-2019 15:00
98058,vdevice-host-name,dns,339.75,07-02-2019 15:05
98075,vdevice-host-name,dns,105,07-02-2019 15:10
98098,vdevice-host-name,dns,725,07-02-2019 15:15
98109,vdevice-host-name,dns,430.375,07-02-2019 15:20
98128,vdevice-host-name,dns,87.5,07-02-2019 15:25
98160,vdevice-host-name,dns,250.75,07-02-2019 15:30
98166,vdevice-host-name,dns,657.625,07-02-2019 15:35
98200,vdevice-host-name,dns,52.5,07-02-2019 15:40
98221,vdevice-host-name,dns,490.25,07-02-2019 15:45
98225,vdevice-host-name,dns,395,07-02-2019 15:50
98259,vdevice-host-name,dns,52.5,07-02-2019 15:55
98263,vdevice-host-name,dns,209,07-02-2019 16:00
98288,vdevice-host-name,dns,392.25,07-02-2019 16:05
98305,vdevice-host-name,dns,52.5,07-02-2019 16:10
98325,vdevice-host-name,dns,598.25,07-02-2019 16:15
98351,vdevice-host-name,dns,482.875,07-02-2019 16:20
98359,vdevice-host-name,dns,248,07-02-2019 16:25
98386,vdevice-host-name,dns,143,07-02-2019 16:30
98410,vdevice-host-name,dns,450.875,07-02-2019 16:35
98420,vdevice-host-name,dns,236.5,07-02-2019 16:40
98433,vdevice-host-name,dns,572,07-02-2019 16:45
98467,vdevice-host-name,dns,453.25,07-02-2019 16:50
98474,vdevice-host-name,dns,175,07-02-2019 16:55
98502,vdevice-host-name,dns,87.5,07-02-2019 17:00
98514,vdevice-host-name,dns,360,07-02-2019 17:05
98528,vdevice-host-name,dns,105,07-02-2019 17:10
98554,vdevice-host-name,dns,524,07-02-2019 17:15
98578,vdevice-host-name,dns,404.375,07-02-2019 17:20
98599,vdevice-host-name,dns,119.25,07-02-2019 17:25
98614,vdevice-host-name,dns,70,07-02-2019 17:30
98630,vdevice-host-name,dns,474.625,07-02-2019 17:35
98641,vdevice-host-name,dns,349.75,07-02-2019 17:40
98662,vdevice-host-name,dns,589.5,07-02-2019 17:45
98689,vdevice-host-name,dns,369,07-02-2019 17:50
98715,vdevice-host-name,dns,101.75,07-02-2019 17:55
98723,vdevice-host-name,dns,105,07-02-2019 18:00
98752,vdevice-host-name,dns,248.5,07-02-2019 18:05
98761,vdevice-host-name,dns,101.75,07-02-2019 18:10
98776,vdevice-host-name,dns,690.5,07-02-2019 18:15
98795,vdevice-host-name,dns,474.375,07-02-2019 18:20
98817,vdevice-host-name,dns,206.75,07-02-2019 18:25
98839,vdevice-host-name,dns,52.5,07-02-2019 18:30
98858,vdevice-host-name,dns,401.625,07-02-2019 18:35
98871,vdevice-host-name,dns,101.75,07-02-2019 18:40
98890,vdevice-host-name,dns,570.5,07-02-2019 18:45
98923,vdevice-host-name,dns,456.5,07-02-2019 18:50
98932,vdevice-host-name,dns,136.75,07-02-2019 18:55
98949,vdevice-host-name,dns,105,07-02-2019 19:00
98967,vdevice-host-name,dns,398.25,07-02-2019 19:05
98982,vdevice-host-name,dns,101.75,07-02-2019 19:10
99004,vdevice-host-name,dns,648.5,07-02-2019 19:15
99029,vdevice-host-name,dns,403.625,07-02-2019 19:20
99048,vdevice-host-name,dns,1015.125,07-02-2019 19:25
99058,vdevice-host-name,dns,52.5,07-02-2019 19:30
99077,vdevice-host-name,dns,378.875,07-02-2019 19:35
99114,vdevice-host-name,dns,125,07-02-2019 19:40
99128,vdevice-host-name,dns,516,07-02-2019 19:45
99136,vdevice-host-name,dns,293.25,07-02-2019 19:50
99161,vdevice-host-name,dns,195,07-02-2019 19:55
99187,vdevice-host-name,dns,52.5,07-02-2019 20:00
99200,vdevice-host-name,dns,200,07-02-2019 20:05
99227,vdevice-host-name,dns,230,07-02-2019 20:10
99241,vdevice-host-name,dns,539.5,07-02-2019 20:15
99257,vdevice-host-name,dns,524.125,07-02-2019 20:20
99278,vdevice-host-name,dns,125,07-02-2019 20:25
99291,vdevice-host-name,dns,105,07-02-2019 20:30
99311,vdevice-host-name,dns,608.875,07-02-2019 20:35
99338,vdevice-host-name,dns,177.5,07-02-2019 20:40
99343,vdevice-host-name,dns,580,07-02-2019 20:45
99373,vdevice-host-name,dns,275.75,07-02-2019 20:50
99397,vdevice-host-name,dns,268,07-02-2019 20:55
99403,vdevice-host-name,dns,213,07-02-2019 21:00
99419,vdevice-host-name,dns,290.5,07-02-2019 21:05
99442,vdevice-host-name,dns,177.5,07-02-2019 21:10
99462,vdevice-host-name,dns,579,07-02-2019 21:15
99494,vdevice-host-name,dns,433.625,07-02-2019 21:20
99502,vdevice-host-name,dns,101.75,07-02-2019 21:25
99520,vdevice-host-name,dns,128.25,07-02-2019 21:30
99535,vdevice-host-name,dns,459.875,07-02-2019 21:35
99559,vdevice-host-name,dns,251,07-02-2019 21:40
99587,vdevice-host-name,dns,573,07-02-2019 21:45
99593,vdevice-host-name,dns,363.25,07-02-2019 21:50
99618,vdevice-host-name,dns,52.5,07-02-2019 21:55
99633,vdevice-host-name,dns,119.25,07-02-2019 22:00
99652,vdevice-host-name,dns,240.75,07-02-2019 22:05
99672,vdevice-host-name,dns,122.5,07-02-2019 22:10
99696,vdevice-host-name,dns,591.75,07-02-2019 22:15
99704,vdevice-host-name,dns,404.375,07-02-2019 22:20
99724,vdevice-host-name,dns,195.5,07-02-2019 22:25
99757,vdevice-host-name,dns,101.75,07-02-2019 22:30
99778,vdevice-host-name,dns,448.125,07-02-2019 22:35
99792,vdevice-host-name,dns,122.5,07-02-2019 22:40
99810,vdevice-host-name,dns,514.75,07-02-2019 22:45
99818,vdevice-host-name,dns,275.75,07-02-2019 22:50
99837,vdevice-host-name,dns,221.75,07-02-2019 22:55
99869,vdevice-host-name,dns,224.25,07-02-2019 23:00
99882,vdevice-host-name,dns,235,07-02-2019 23:05
99908,vdevice-host-name,dns,75.75,07-02-2019 23:10
99913,vdevice-host-name,dns,636.75,07-02-2019 23:15
99944,vdevice-host-name,dns,436.375,07-02-2019 23:20
99962,vdevice-host-name,dns,75.75,07-02-2019 23:25
99977,vdevice-host-name,dns,230.25,07-02-2019 23:30
99996,vdevice-host-name,dns,711.125,07-02-2019 23:35
100018,vdevice-host-name,dns,52.5,07-02-2019 23:40
100042,vdevice-host-name,dns,561,07-02-2019 23:45
100053,vdevice-host-name,dns,401.25,07-02-2019 23:50
100066,vdevice-host-name,dns,70,07-02-2019 23:55
100098,vdevice-host-name,dns,101.75,08-02-2019 0:00
100116,vdevice-host-name,dns,328.25,08-02-2019 0:05
100125,vdevice-host-name,dns,87.5,08-02-2019 0:10
100147,vdevice-host-name,dns,609.25,08-02-2019 0:15
100176,vdevice-host-name,dns,421.875,08-02-2019 0:20
100179,vdevice-host-name,dns,52.5,08-02-2019 0:25
100216,vdevice-host-name,dns,136.75,08-02-2019 0:30
100224,vdevice-host-name,dns,471.125,08-02-2019 0:35
100252,vdevice-host-name,dns,52.5,08-02-2019 0:40
100268,vdevice-host-name,dns,611.75,08-02-2019 0:45
100289,vdevice-host-name,dns,275.75,08-02-2019 0:50
100300,vdevice-host-name,dns,128.25,08-02-2019 0:55
100324,vdevice-host-name,dns,101.75,08-02-2019 1:00
100342,vdevice-host-name,dns,308,08-02-2019 1:05
100360,vdevice-host-name,dns,201.25,08-02-2019 1:10
100374,vdevice-host-name,dns,686.25,08-02-2019 1:15
100395,vdevice-host-name,dns,524.125,08-02-2019 1:20
100408,vdevice-host-name,dns,145.75,08-02-2019 1:25
100436,vdevice-host-name,dns,119.25,08-02-2019 1:30
100458,vdevice-host-name,dns,451.375,08-02-2019 1:35
100465,vdevice-host-name,dns,110.75,08-02-2019 1:40
100485,vdevice-host-name,dns,534.75,08-02-2019 1:45
100510,vdevice-host-name,dns,328.25,08-02-2019 1:50
100537,vdevice-host-name,dns,52.5,08-02-2019 1:55
100555,vdevice-host-name,dns,125,08-02-2019 2:00
100574,vdevice-host-name,dns,217.5,08-02-2019 2:05
100578,vdevice-host-name,dns,140,08-02-2019 2:10
100613,vdevice-host-name,dns,745.25,08-02-2019 2:15
100617,vdevice-host-name,dns,465.375,08-02-2019 2:20
100650,vdevice-host-name,dns,52.5,08-02-2019 2:25
100669,vdevice-host-name,dns,128.25,08-02-2019 2:30
100677,vdevice-host-name,dns,520.625,08-02-2019 2:35
100699,vdevice-host-name,dns,175,08-02-2019 2:40
100722,vdevice-host-name,dns,605.75,08-02-2019 2:45
100733,vdevice-host-name,dns,412.5,08-02-2019 2:50
100763,vdevice-host-name,dns,157.5,08-02-2019 2:55
100773,vdevice-host-name,dns,198.25,08-02-2019 3:00
100793,vdevice-host-name,dns,266.75,08-02-2019 3:05
100809,vdevice-host-name,dns,35,08-02-2019 3:10
100826,vdevice-host-name,dns,602.25,08-02-2019 3:15
100855,vdevice-host-name,dns,430.375,08-02-2019 3:20
