Timestamp,Utilization(bps),SMA3,EMA3,SMA7,EMA7
2019-02-11 18:25:00,1336.125,1211.1666666666667,1275.0578095209567,1244.517857142857,1245.8032528085969
2019-02-11 18:30:00,1512.0,1380.4166666666667,1393.5289047604783,1270.5714285714287,1312.3524396064477
2019-02-11 18:35:00,1301.75,1383.2916666666667,1347.6394523802392,1227.5,1309.7018297048355
2019-02-11 18:40:00,1366.625,1393.4583333333333,1357.1322261901196,1326.6785714285713,1323.9326222786265
2019-02-11 18:45:00,924.25,1197.5416666666667,1140.6911130950598,1248.3035714285713,1224.0119667089698
2019-02-11 18:50:00,1255.375,1182.0833333333333,1198.03305654753,1284.1785714285713,1231.8527250317272
2019-02-11 18:55:00,1570.375,1250.0,1384.2040282737648,1323.7857142857142,1316.4832937737954
2019-02-11 19:00:00,1183.25,1336.3333333333333,1283.7270141368824,1301.9464285714287,1283.1749703303465
2019-02-11 19:05:00,1476.625,1410.0833333333333,1380.1760070684413,1296.892857142857,1331.5374777477598
2019-02-11 19:10:00,1449.625,1369.8333333333333,1414.9005035342207,1318.017857142857,1361.0593583108198
2019-02-11 19:15:00,1139.25,1355.1666666666667,1277.0752517671103,1285.5357142857142,1305.6070187331147
2019-02-11 19:20:00,1585.875,1391.5833333333333,1431.4751258835552,1380.0535714285713,1375.674014049836
2019-02-11 19:25:00,1411.25,1378.7916666666667,1421.3625629417775,1402.3214285714287,1384.568010537377
2019-02-11 19:30:00,785.25,1260.7916666666667,1103.3062814708887,1290.1607142857142,1234.7385079030325
2019-02-11 19:35:00,1082.625,1093.0416666666667,1092.9656407354444,1275.7857142857142,1196.7101309272743
2019-02-11 19:40:00,923.0,930.2916666666666,1007.9828203677222,1196.6964285714287,1128.2825981954559
2019-02-11 19:45:00,1125.0,1043.5416666666667,1066.491410183861,1150.3214285714287,1127.461948646592
2019-02-11 19:50:00,773.75,940.5833333333334,920.1207050919305,1098.107142857143,1039.0339614849438
2019-02-11 19:55:00,1021.0,973.25,970.5603525459653,1017.4107142857143,1034.525471113708
2019-02-11 20:00:00,934.0,909.5833333333334,952.2801762729827,949.2321428571429,1009.3941033352809
2019-02-11 20:05:00,896.25,950.4166666666666,924.2650881364914,965.0892857142857,981.1080775014607
2019-02-11 20:10:00,1061.0,963.75,992.6325440682457,962.0,1001.0810581260955
2019-02-11 20:15:00,1177.75,1045.0,1085.191272034123,998.3928571428571,1045.2482935945716
2019-02-11 20:20:00,810.25,1016.3333333333334,947.7206360170615,953.4285714285714,986.4987201959286
2019-02-11 20:25:00,1115.5,1034.5,1031.6103180085306,1002.25,1018.7490401469465
2019-02-11 20:30:00,919.25,948.3333333333334,975.4301590042653,987.7142857142857,993.87428011021
2019-02-11 20:35:00,1120.625,1051.7916666666667,1048.0275795021325,1014.375,1025.5619600826574
2019-02-11 20:40:00,1003.25,1014.375,1025.6387897510663,1029.6607142857142,1019.983970061993
2019-02-11 20:45:00,1125.25,1083.0416666666667,1075.4443948755331,1038.8392857142858,1046.300477546495
2019-02-11 20:50:00,789.25,972.5833333333334,932.3471974377666,983.3392857142857,982.0378581598711
2019-02-11 20:55:00,1065.5,993.3333333333334,998.9235987188833,1019.8035714285714,1002.9033936199033
2019-02-11 21:00:00,986.75,947.1666666666666,992.8367993594417,1001.4107142857143,998.8650452149275
2019-02-11 21:05:00,890.0,980.75,941.4183996797208,997.2321428571429,971.6487839111957
2019-02-11 21:10:00,1026.75,967.8333333333334,984.0841998398604,983.8214285714286,985.4240879333968
2019-02-11 21:15:00,1059.5,992.0833333333334,1021.7920999199303,991.8571428571429,1003.9430659500476
2019-02-11 21:20:00,855.5,980.5833333333334,938.6460499599651,953.3214285714286,966.8322994625357
2019-02-11 21:25:00,1026.5,980.5,982.5730249799826,987.2142857142857,981.7492245969019
2019-02-11 21:30:00,1009.75,963.9166666666666,996.1615124899913,979.25,988.7494184476764
2019-02-11 21:35:00,1177.125,1071.125,1086.6432562449957,1006.4464285714286,1035.8433138357573
2019-02-11 21:40:00,991.5,1059.4583333333333,1039.0716281224977,1020.9464285714286,1024.757485376818
2019-02-11 21:45:00,1316.5,1161.7083333333333,1177.7858140612489,1062.3392857142858,1097.6931140326135
2019-02-11 21:50:00,789.25,1032.4166666666667,983.5179070306244,1023.7321428571429,1020.5823355244601
2019-02-11 21:55:00,1062.75,1056.1666666666667,1023.1339535153122,1053.3392857142858,1031.1242516433451
2019-02-11 22:00:00,965.25,939.0833333333334,994.1919767576561,1044.5892857142858,1014.6556887325088
2019-02-11 22:05:00,775.0,934.3333333333334,884.595988378828,1011.0535714285714,954.7417665493816
2019-02-11 22:10:00,1110.75,950.3333333333334,997.672994189414,1001.5714285714286,993.7438249120362
2019-02-11 22:15:00,1178.0,1021.25,1087.836497094707,1028.2142857142858,1039.8078686840272
2019-02-11 22:20:00,754.25,1014.3333333333334,921.0432485473535,947.8928571428571,968.4184015130204
2019-02-11 22:25:00,1174.25,1035.5,1047.6466242736767,1002.8928571428571,1019.8763011347653
2019-02-11 22:30:00,1052.75,993.75,1050.1983121368385,1001.4642857142857,1028.094725851074
2019-02-11 22:35:00,1032.375,1086.4583333333333,1041.2866560684192,1011.0535714285714,1029.1647943883054
2019-02-11 22:40:00,1016.875,1034.0,1029.0808280342096,1045.607142857143,1026.092345791229
2019-02-11 22:45:00,1182.125,1077.125,1105.602914017105,1055.8035714285713,1065.1005093434217
2019-02-11 22:50:00,798.5,999.1666666666666,952.0514570085525,1001.5892857142857,998.4503820075662
2019-02-11 22:55:00,1154.625,1045.0833333333333,1053.3382285042762,1058.7857142857142,1037.4940365056748
2019-02-11 23:00:00,993.125,982.0833333333334,1023.2316142521381,1032.9107142857142,1026.401777379256
2019-02-11 23:05:00,726.5,958.0833333333334,874.8658071260691,986.3035714285714,951.4263330344419
2019-02-11 23:10:00,1061.625,927.0833333333334,968.2454035630345,990.4821428571429,978.9759997758314
2019-02-11 23:15:00,1150.125,979.4166666666666,1059.1852017815172,1009.5178571428571,1021.7632498318735
2019-02-11 23:20:00,705.0,972.25,882.0926008907586,941.3571428571429,942.5724373739051
2019-02-11 23:25:00,1061.375,972.1666666666666,971.7338004453793,978.9107142857143,972.2730780304289
2019-02-11 23:30:00,1047.375,937.9166666666666,1009.5544002226897,963.5892857142857,991.0485585228217
2019-02-11 23:35:00,1074.375,1061.0416666666667,1041.9647001113449,975.1964285714286,1011.8801688921163
2019-02-11 23:40:00,1047.625,1056.4583333333333,1044.7948500556724,1021.0714285714286,1020.8163766690873
2019-02-11 23:45:00,1131.875,1084.625,1088.334925027836,1031.107142857143,1048.5810325018153
2019-02-11 23:50:00,852.75,1010.75,970.542462513918,988.625,999.6232743763615
2019-02-11 23:55:00,1172.375,1052.3333333333333,1071.458731256959,1055.392857142857,1042.8112057822711
2019-02-12 00:00:00,1121.125,1048.75,1096.2918656284796,1063.9285714285713,1062.3896543367034
2019-02-12 00:05:00,722.25,1005.25,909.2709328142398,1017.4821428571429,977.3547407525275
2019-02-12 00:10:00,1065.625,969.6666666666666,987.4479664071199,1016.2321428571429,999.4223055643956
2019-02-12 00:15:00,1233.375,1007.0833333333334,1110.41148320356,1042.767857142857,1057.9104791732968
2019-02-12 00:20:00,854.75,1051.25,982.58074160178,1003.1785714285714,1007.1203593799726
2019-02-12 00:25:00,1086.875,1058.3333333333333,1034.72787080089,1036.625,1027.0590195349794
2019-02-12 00:30:00,1051.125,997.5833333333334,1042.926435400445,1019.3035714285714,1033.0755146512345
2019-02-12 00:35:00,1131.625,1089.875,1087.2757177002225,1020.8035714285714,1057.7128859884258
2019-02-12 00:40:00,1131.625,1104.7916666666667,1109.4503588501111,1079.2857142857142,1076.1909144913193
2019-02-12 00:45:00,1270.875,1178.0416666666667,1190.1626794250556,1108.607142857143,1124.8619358684894
2019-02-12 00:50:00,728.25,1043.5833333333333,959.2063397125278,1036.4464285714287,1025.7089519013668
2019-02-12 00:55:00,1045.875,1015.0,1002.5406698562639,1063.75,1030.750463926025
2019-02-12 01:00:00,971.625,915.25,987.0828349281319,1047.2857142857142,1015.9690979445188
2019-02-12 01:05:00,798.25,938.5833333333334,892.666417464066,1011.1607142857143,961.5393234583892
2019-02-12 01:10:00,1023.625,931.1666666666666,958.145708732033,995.7321428571429,977.0607425937919
2019-02-12 01:15:00,1235.375,1019.0833333333334,1096.7603543660166,1010.5535714285714,1041.639306945344
2019-02-12 01:20:00,763.25,1007.4166666666666,930.0051771830083,938.0357142857143,972.041980209008
2019-02-12 01:25:00,1071.375,1023.3333333333334,1000.6900885915041,987.0535714285714,996.875235156756
2019-02-12 01:30:00,954.125,929.5833333333334,977.4075442957521,973.9464285714286,986.1876763675671
2019-02-12 01:35:00,1183.125,1069.5416666666667,1080.266272147876,1004.1607142857143,1035.4220072756755
2019-02-12 01:40:00,1007.125,1048.125,1043.695636073938,1034.0,1028.3477554567564
2019-02-12 01:45:00,1176.375,1122.2083333333333,1110.0353180369689,1055.8214285714287,1065.3545665925674
2019-02-12 01:50:00,922.75,1035.4166666666667,1016.3926590184844,1011.1607142857143,1029.7034249444255
2019-02-12 01:55:00,1162.875,1087.3333333333333,1089.6338295092423,1068.25,1062.9963187083192
2019-02-12 02:00:00,813.375,966.3333333333334,951.5044147546212,1031.392857142857,1000.5909890312394
2019-02-12 02:05:00,724.5,900.25,838.0022073773106,998.5892857142857,931.5682417734296
2019-02-12 02:10:00,967.125,835.0,902.5636036886553,967.7321428571429,940.4574313300722
2019-02-12 02:15:00,1175.625,955.75,1039.0943018443277,991.8035714285714,999.2493234975541
2019-02-12 02:20:00,759.5,967.4166666666666,899.2971509221638,932.25,939.3119926231656
2019-02-12 02:25:00,1132.375,1022.5,1015.8360754610819,962.1964285714286,987.5777444673741
2019-02-12 02:30:00,1075.875,989.25,1045.855537730541,949.7678571428571,1009.6520583505306
2019-02-12 02:35:00,1124.875,1111.0416666666667,1085.3652688652705,994.2678571428571,1038.457793762898
2019-02-12 02:40:00,1039.125,1079.9583333333333,1062.2451344326353,1039.2142857142858,1038.6245953221735
2019-02-12 02:45:00,1213.25,1125.75,1137.7475672163177,1074.375,1082.2809464916302
2019-02-12 02:50:00,765.875,1006.0833333333334,951.8112836081589,1015.8392857142857,1003.1794598687226
2019-02-12 02:55:00,952.875,977.3333333333334,952.3431418040794,1043.4642857142858,990.603344901542
2019-02-12 03:00:00,1213.0,977.25,1082.6715709020398,1054.982142857143,1046.2025086761566
2019-02-12 03:05:00,769.875,978.5833333333334,926.2732854510199,1011.2678571428571,977.1206315071174
2019-02-12 03:10:00,946.125,976.3333333333334,936.19914272551,985.7321428571429,969.3717236303381
2019-02-12 03:15:00,1379.75,1031.9166666666667,1157.974571362755,1034.392857142857,1071.9662927227535
2019-02-12 03:20:00,730.875,1018.9166666666666,944.4247856813774,965.4821428571429,986.693469542065
2019-02-12 03:25:00,952.875,1021.1666666666666,948.6498928406887,992.1964285714286,978.2388521565488
2019-02-12 03:30:00,1068.75,917.5,1008.6999464203443,1008.75,1000.8666391174116
2019-02-12 03:35:00,5517.75,2513.125,3263.2249732101723,1623.7142857142858,2130.087479338059
2019-02-12 03:40:00,1520.5,2702.3333333333335,2391.862486605086,1730.9464285714287,1977.6906095035442
2019-02-12 03:45:00,1562.25,2866.8333333333335,1977.056243302543,1818.9642857142858,1873.8304571276583
2019-02-12 03:50:00,1522.5,1535.0833333333333,1749.7781216512715,1839.357142857143,1785.9978428457437
2019-02-12 03:55:00,1232.125,1438.9583333333333,1490.9515608256356,1910.9642857142858,1647.5296321343078
2019-02-12 04:00:00,1193.5,1316.0416666666667,1342.2257804128178,1945.3392857142858,1534.0222241007307
2019-02-12 04:05:00,851.0,1092.2083333333333,1096.6128902064088,1914.232142857143,1363.2666680755478
2019-02-12 04:10:00,1008.0,1017.5,1052.3064451032044,1269.982142857143,1274.4500010566608
2019-02-12 04:15:00,1125.75,994.9166666666666,1089.028222551602,1213.5892857142858,1237.2750007924956
2019-02-12 04:20:00,699.0,944.25,894.014111275801,1090.267857142857,1102.7062505943716
2019-02-12 04:25:00,1175.25,1000.0,1034.6320556379005,1040.6607142857142,1120.8421879457785
2019-02-12 04:30:00,1125.5,999.9166666666666,1080.0660278189503,1025.4285714285713,1122.006640959334
2019-02-12 04:35:00,792.5,1031.0833333333333,936.2830139094751,968.1428571428571,1039.6299807195003
2019-02-12 04:40:00,810.0,909.3333333333334,873.1415069547376,962.2857142857143,982.2224855396252
2019-02-12 04:45:00,1496.25,1032.9166666666667,1184.6957534773687,1032.0357142857142,1110.7293641547187
