,Hostname,Application,Utilization(kb),Timestamp
481925,vdevice-host-name,dns,0.61,3/7/2019 17:50
481931,vdevice-host-name,dns,0.63,3/7/2019 17:55
481939,vdevice-host-name,https,8.29,3/7/2019 17:55
481943,vdevice-host-name,new_relic,1.36,3/7/2019 17:55
481952,vdevice-host-name,salesforce,1.36,3/7/2019 17:55
481996,vdevice-host-name,salesforce,2.68,3/7/2019 18:00
481999,vdevice-host-name,https,8.26,3/7/2019 18:00
482012,vdevice-host-name,new_relic,2.15,3/7/2019 18:00
482025,vdevice-host-name,dns,0.71,3/7/2019 18:00
482037,vdevice-host-name,https,8.06,3/7/2019 18:05
482040,vdevice-host-name,new_relic,0.56,3/7/2019 18:05
482051,vdevice-host-name,dns,0.75,3/7/2019 18:05
482082,vdevice-host-name,salesforce,1.37,3/7/2019 18:05
482105,vdevice-host-name,new_relic,1.36,3/7/2019 18:10
482115,vdevice-host-name,https,7.11,3/7/2019 18:10
482118,vdevice-host-name,dns,0.75,3/7/2019 18:10
482121,vdevice-host-name,salesforce,1.86,3/7/2019 18:10
482146,vdevice-host-name,salesforce,1.38,3/7/2019 18:15
482157,vdevice-host-name,new_relic,1.35,3/7/2019 18:15
482178,vdevice-host-name,https,8.34,3/7/2019 18:15
482188,vdevice-host-name,dns,0.72,3/7/2019 18:15
482197,vdevice-host-name,https,7.66,3/7/2019 18:20
482199,vdevice-host-name,dns,0.61,3/7/2019 18:20
482207,vdevice-host-name,salesforce,1.36,3/7/2019 18:20
482233,vdevice-host-name,new_relic,1.36,3/7/2019 18:20
482285,vdevice-host-name,https,7.82,3/7/2019 18:25
482291,vdevice-host-name,new_relic,1.36,3/7/2019 18:25
482292,vdevice-host-name,salesforce,1.26,3/7/2019 18:25
482301,vdevice-host-name,dns,0.61,3/7/2019 18:25
482303,vdevice-host-name,salesforce,2.02,3/7/2019 18:30
482305,vdevice-host-name,dns,0.7,3/7/2019 18:30
482306,vdevice-host-name,https,8.35,3/7/2019 18:30
482324,vdevice-host-name,new_relic,1.35,3/7/2019 18:30
482372,vdevice-host-name,https,6.91,3/7/2019 18:35
482387,vdevice-host-name,new_relic,1.35,3/7/2019 18:35
482394,vdevice-host-name,dns,0.73,3/7/2019 18:35
482395,vdevice-host-name,salesforce,2.02,3/7/2019 18:35
482429,vdevice-host-name,new_relic,1.36,3/7/2019 18:40
482434,vdevice-host-name,https,7.42,3/7/2019 18:40
482435,vdevice-host-name,salesforce,1.38,3/7/2019 18:40
482437,vdevice-host-name,dns,0.63,3/7/2019 18:40
482493,vdevice-host-name,new_relic,1.36,3/7/2019 18:45
482509,vdevice-host-name,salesforce,2.03,3/7/2019 18:45
482511,vdevice-host-name,dns,0.6,3/7/2019 18:45
482512,vdevice-host-name,https,7.88,3/7/2019 18:45
482514,vdevice-host-name,new_relic,1.35,3/7/2019 18:50
482527,vdevice-host-name,dns,0.6,3/7/2019 18:50
482532,vdevice-host-name,salesforce,2.67,3/7/2019 18:50
482534,vdevice-host-name,https,8.53,3/7/2019 18:50
482571,vdevice-host-name,dns,0.57,3/7/2019 18:55
482584,vdevice-host-name,new_relic,1.35,3/7/2019 18:55
482594,vdevice-host-name,salesforce,2.03,3/7/2019 18:55
482595,vdevice-host-name,https,7.07,3/7/2019 18:55
482628,vdevice-host-name,new_relic,1.35,3/7/2019 19:00
482646,vdevice-host-name,salesforce,1.37,3/7/2019 19:00
482647,vdevice-host-name,https,8.19,3/7/2019 19:00
482651,vdevice-host-name,dns,0.66,3/7/2019 19:00
482675,vdevice-host-name,salesforce,1.36,3/7/2019 19:05
482694,vdevice-host-name,new_relic,1.36,3/7/2019 19:05
482704,vdevice-host-name,dns,0.76,3/7/2019 19:05
482721,vdevice-host-name,https,7.97,3/7/2019 19:05
482744,vdevice-host-name,salesforce,1.38,3/7/2019 19:10
482746,vdevice-host-name,https,8.53,3/7/2019 19:10
482757,vdevice-host-name,dns,0.74,3/7/2019 19:10
482773,vdevice-host-name,new_relic,1.35,3/7/2019 19:10
482795,vdevice-host-name,salesforce,1.87,3/7/2019 19:15
482798,vdevice-host-name,dns,0.64,3/7/2019 19:15
482805,vdevice-host-name,https,7.09,3/7/2019 19:15
482810,vdevice-host-name,new_relic,1.36,3/7/2019 19:15
482855,vdevice-host-name,dns,0.56,3/7/2019 19:20
482865,vdevice-host-name,https,7.63,3/7/2019 19:20
482868,vdevice-host-name,new_relic,1.35,3/7/2019 19:20
482879,vdevice-host-name,salesforce,1.37,3/7/2019 19:20
482890,vdevice-host-name,salesforce,1.38,3/7/2019 19:25
482914,vdevice-host-name,https,6.85,3/7/2019 19:25
482919,vdevice-host-name,new_relic,1.35,3/7/2019 19:25
482934,vdevice-host-name,dns,0.94,3/7/2019 19:25
482951,vdevice-host-name,https,7.61,3/7/2019 19:30
482963,vdevice-host-name,dns,0.63,3/7/2019 19:30
482983,vdevice-host-name,salesforce,1.4,3/7/2019 19:30
482984,vdevice-host-name,new_relic,1.35,3/7/2019 19:30
483000,vdevice-host-name,new_relic,1.36,3/7/2019 19:35
483011,vdevice-host-name,salesforce,1.35,3/7/2019 19:35
483022,vdevice-host-name,dns,0.8,3/7/2019 19:35
483034,vdevice-host-name,https,7.61,3/7/2019 19:35
483048,vdevice-host-name,dns,0.56,3/7/2019 19:40
483050,vdevice-host-name,new_relic,1.35,3/7/2019 19:40
483052,vdevice-host-name,salesforce,1.38,3/7/2019 19:40
483058,vdevice-host-name,https,7.59,3/7/2019 19:40
483099,vdevice-host-name,https,8.73,3/7/2019 19:45
483121,vdevice-host-name,new_relic,1.35,3/7/2019 19:45
483140,vdevice-host-name,dns,0.78,3/7/2019 19:45
483144,vdevice-host-name,salesforce,1.38,3/7/2019 19:45
483173,vdevice-host-name,dns,0.73,3/7/2019 19:50
483174,vdevice-host-name,salesforce,2.01,3/7/2019 19:50
483176,vdevice-host-name,https,7.84,3/7/2019 19:50
483181,vdevice-host-name,new_relic,1.36,3/7/2019 19:50
483208,vdevice-host-name,dns,0.51,3/7/2019 19:55
483228,vdevice-host-name,new_relic,0.86,3/7/2019 19:55
483245,vdevice-host-name,salesforce,2.75,3/7/2019 19:55
483250,vdevice-host-name,https,7.68,3/7/2019 19:55
483264,vdevice-host-name,dns,0.57,3/7/2019 20:00
483268,vdevice-host-name,https,8.35,3/7/2019 20:00
483298,vdevice-host-name,salesforce,2.03,3/7/2019 20:00
483299,vdevice-host-name,new_relic,1.92,3/7/2019 20:00
483330,vdevice-host-name,salesforce,1.96,3/7/2019 20:05
483352,vdevice-host-name,new_relic,1.35,3/7/2019 20:05
483357,vdevice-host-name,dns,0.99,3/7/2019 20:05
483360,vdevice-host-name,https,8.36,3/7/2019 20:05
483369,vdevice-host-name,salesforce,1.49,3/7/2019 20:10
483378,vdevice-host-name,https,8.02,3/7/2019 20:10
483400,vdevice-host-name,dns,0.69,3/7/2019 20:10
483402,vdevice-host-name,new_relic,1.42,3/7/2019 20:10
483436,vdevice-host-name,https,7.81,3/7/2019 20:15
483444,vdevice-host-name,salesforce,1.37,3/7/2019 20:15
483451,vdevice-host-name,new_relic,1.36,3/7/2019 20:15
483465,vdevice-host-name,dns,0.65,3/7/2019 20:15
483469,vdevice-host-name,https,8.02,3/7/2019 20:20
483482,vdevice-host-name,dns,0.78,3/7/2019 20:20
483509,vdevice-host-name,salesforce,1.38,3/7/2019 20:20
483514,vdevice-host-name,new_relic,0.8,3/7/2019 20:20
483550,vdevice-host-name,new_relic,1.35,3/7/2019 20:25
483552,vdevice-host-name,dns,0.65,3/7/2019 20:25
483554,vdevice-host-name,salesforce,1.37,3/7/2019 20:25
483562,vdevice-host-name,https,7.95,3/7/2019 20:25
483574,vdevice-host-name,new_relic,1.92,3/7/2019 20:30
483575,vdevice-host-name,salesforce,1.35,3/7/2019 20:30
483590,vdevice-host-name,dns,0.6,3/7/2019 20:30
483616,vdevice-host-name,https,8.19,3/7/2019 20:30
483629,vdevice-host-name,salesforce,1.38,3/7/2019 20:35
483642,vdevice-host-name,https,7.47,3/7/2019 20:35
483650,vdevice-host-name,dns,0.85,3/7/2019 20:35
483671,vdevice-host-name,new_relic,1.36,3/7/2019 20:35
483704,vdevice-host-name,new_relic,0.79,3/7/2019 20:40
483713,vdevice-host-name,dns,0.7,3/7/2019 20:40
483715,vdevice-host-name,salesforce,1.38,3/7/2019 20:40
483729,vdevice-host-name,https,7.99,3/7/2019 20:40
483748,vdevice-host-name,new_relic,1.36,3/7/2019 20:45
483752,vdevice-host-name,https,7.63,3/7/2019 20:45
483774,vdevice-host-name,dns,0.55,3/7/2019 20:45
483775,vdevice-host-name,salesforce,1.36,3/7/2019 20:45
483800,vdevice-host-name,new_relic,1.35,3/7/2019 20:50
483825,vdevice-host-name,dns,0.63,3/7/2019 20:50
483829,vdevice-host-name,https,8.33,3/7/2019 20:50
483833,vdevice-host-name,salesforce,1.59,3/7/2019 20:50
483849,vdevice-host-name,dns,0.6,3/7/2019 20:55
483859,vdevice-host-name,https,7.68,3/7/2019 20:55
483872,vdevice-host-name,salesforce,2.52,3/7/2019 20:55
483879,vdevice-host-name,new_relic,1.36,3/7/2019 20:55
483893,vdevice-host-name,new_relic,1.91,3/7/2019 21:00
483895,vdevice-host-name,dns,0.56,3/7/2019 21:00
483902,vdevice-host-name,https,8.33,3/7/2019 21:00
483912,vdevice-host-name,salesforce,2.02,3/7/2019 21:00
483966,vdevice-host-name,https,8.41,3/7/2019 21:05
483983,vdevice-host-name,dns,0.83,3/7/2019 21:05
483989,vdevice-host-name,new_relic,0.79,3/7/2019 21:05
483996,vdevice-host-name,salesforce,2.74,3/7/2019 21:05
484002,vdevice-host-name,dns,0.7,3/7/2019 21:10
484014,vdevice-host-name,https,7.96,3/7/2019 21:10
484024,vdevice-host-name,new_relic,1.36,3/7/2019 21:10
484045,vdevice-host-name,salesforce,2.03,3/7/2019 21:10
484072,vdevice-host-name,dns,0.61,3/7/2019 21:15
484085,vdevice-host-name,salesforce,1.83,3/7/2019 21:15
484092,vdevice-host-name,https,7.45,3/7/2019 21:15
484096,vdevice-host-name,new_relic,1.36,3/7/2019 21:15
484117,vdevice-host-name,salesforce,2.69,3/7/2019 21:20
484122,vdevice-host-name,dns,0.63,3/7/2019 21:20
484133,vdevice-host-name,new_relic,1.35,3/7/2019 21:20
484139,vdevice-host-name,https,6.82,3/7/2019 21:20
484159,vdevice-host-name,salesforce,2,3/7/2019 21:25
484186,vdevice-host-name,dns,0.62,3/7/2019 21:25
484202,vdevice-host-name,https,8.93,3/7/2019 21:25
484208,vdevice-host-name,new_relic,1.36,3/7/2019 21:25
484221,vdevice-host-name,dns,0.62,3/7/2019 21:30
484232,vdevice-host-name,new_relic,1.35,3/7/2019 21:30
484235,vdevice-host-name,https,7.05,3/7/2019 21:30
484252,vdevice-host-name,salesforce,3.54,3/7/2019 21:30
484268,vdevice-host-name,https,7.26,3/7/2019 21:35
484274,vdevice-host-name,new_relic,1.36,3/7/2019 21:35
484275,vdevice-host-name,salesforce,1.86,3/7/2019 21:35
484303,vdevice-host-name,dns,1.26,3/7/2019 21:35
484326,vdevice-host-name,https,7.31,3/7/2019 21:40
484329,vdevice-host-name,new_relic,1.35,3/7/2019 21:40
484339,vdevice-host-name,salesforce,1.37,3/7/2019 21:40
484344,vdevice-host-name,dns,0.59,3/7/2019 21:40
484375,vdevice-host-name,dns,0.52,3/7/2019 21:45
484380,vdevice-host-name,salesforce,0.81,3/7/2019 21:45
484387,vdevice-host-name,new_relic,1.35,3/7/2019 21:45
484418,vdevice-host-name,https,7.7,3/7/2019 21:45
484441,vdevice-host-name,dns,0.65,3/7/2019 21:50
484450,vdevice-host-name,salesforce,1.92,3/7/2019 21:50
484462,vdevice-host-name,new_relic,1.36,3/7/2019 21:50
484465,vdevice-host-name,https,7.42,3/7/2019 21:50
484480,vdevice-host-name,new_relic,1.36,3/7/2019 21:55
484484,vdevice-host-name,https,7.59,3/7/2019 21:55
484492,vdevice-host-name,dns,0.66,3/7/2019 21:55
484511,vdevice-host-name,salesforce,2.69,3/7/2019 21:55
484537,vdevice-host-name,salesforce,1.38,3/7/2019 22:00
484541,vdevice-host-name,dns,0.58,3/7/2019 22:00
484563,vdevice-host-name,new_relic,1.35,3/7/2019 22:00
484568,vdevice-host-name,https,8.36,3/7/2019 22:00
484581,vdevice-host-name,new_relic,1.34,3/7/2019 22:05
484593,vdevice-host-name,https,8.01,3/7/2019 22:05
484618,vdevice-host-name,salesforce,1.38,3/7/2019 22:05
484633,vdevice-host-name,dns,0.9,3/7/2019 22:05
484652,vdevice-host-name,dns,0.74,3/7/2019 22:10
484660,vdevice-host-name,salesforce,1.37,3/7/2019 22:10
484676,vdevice-host-name,new_relic,1.36,3/7/2019 22:10
484678,vdevice-host-name,https,7.42,3/7/2019 22:10
484698,vdevice-host-name,new_relic,1.35,3/7/2019 22:15
484716,vdevice-host-name,https,7.63,3/7/2019 22:15
484718,vdevice-host-name,salesforce,1.38,3/7/2019 22:15
484735,vdevice-host-name,dns,0.62,3/7/2019 22:15
484745,vdevice-host-name,https,7.46,3/7/2019 22:20
484763,vdevice-host-name,new_relic,1.36,3/7/2019 22:20
484773,vdevice-host-name,dns,0.68,3/7/2019 22:20
484789,vdevice-host-name,salesforce,1.38,3/7/2019 22:20
484801,vdevice-host-name,new_relic,1.35,3/7/2019 22:25
484810,vdevice-host-name,salesforce,1.37,3/7/2019 22:25
484815,vdevice-host-name,https,7.6,3/7/2019 22:25
484826,vdevice-host-name,dns,0.57,3/7/2019 22:25
484869,vdevice-host-name,dns,0.6,3/7/2019 22:30
484871,vdevice-host-name,new_relic,1.35,3/7/2019 22:30
484879,vdevice-host-name,salesforce,2.03,3/7/2019 22:30
484889,vdevice-host-name,https,8.25,3/7/2019 22:30
484902,vdevice-host-name,https,7.78,3/7/2019 22:35
484914,vdevice-host-name,salesforce,2.68,3/7/2019 22:35
484921,vdevice-host-name,new_relic,1.36,3/7/2019 22:35
484934,vdevice-host-name,dns,0.94,3/7/2019 22:35
484970,vdevice-host-name,dns,0.73,3/7/2019 22:40
484993,vdevice-host-name,https,8.35,3/7/2019 22:40
484996,vdevice-host-name,new_relic,1.35,3/7/2019 22:40
485003,vdevice-host-name,salesforce,3.18,3/7/2019 22:40
485010,vdevice-host-name,dns,0.61,3/7/2019 22:45
485016,vdevice-host-name,new_relic,1.36,3/7/2019 22:45
485032,vdevice-host-name,salesforce,2.03,3/7/2019 22:45
485038,vdevice-host-name,https,7.61,3/7/2019 22:45
485080,vdevice-host-name,new_relic,1.36,3/7/2019 22:50
485100,vdevice-host-name,salesforce,1.37,3/7/2019 22:50
485105,vdevice-host-name,dns,0.78,3/7/2019 22:50
485109,vdevice-host-name,https,7.62,3/7/2019 22:50
485114,vdevice-host-name,dns,0.58,3/7/2019 22:55
485116,vdevice-host-name,salesforce,1.35,3/7/2019 22:55
485139,vdevice-host-name,https,7.6,3/7/2019 22:55
485150,vdevice-host-name,new_relic,1.35,3/7/2019 22:55
485171,vdevice-host-name,salesforce,1.38,3/7/2019 23:00
485190,vdevice-host-name,https,8.16,3/7/2019 23:00
485192,vdevice-host-name,dns,0.68,3/7/2019 23:00
485207,vdevice-host-name,new_relic,1.35,3/7/2019 23:00
485233,vdevice-host-name,https,7.78,3/7/2019 23:05
485237,vdevice-host-name,new_relic,1.36,3/7/2019 23:05
485253,vdevice-host-name,dns,0.97,3/7/2019 23:05
485260,vdevice-host-name,salesforce,1.37,3/7/2019 23:05
485302,vdevice-host-name,dns,0.64,3/7/2019 23:10
485304,vdevice-host-name,new_relic,1.35,3/7/2019 23:10
485308,vdevice-host-name,salesforce,1.52,3/7/2019 23:10
485313,vdevice-host-name,https,9.14,3/7/2019 23:10
485326,vdevice-host-name,salesforce,1.36,3/7/2019 23:15
485327,vdevice-host-name,dns,0.66,3/7/2019 23:15
485358,vdevice-host-name,https,7.29,3/7/2019 23:15
485361,vdevice-host-name,new_relic,1.49,3/7/2019 23:15
485401,vdevice-host-name,salesforce,1.38,3/7/2019 23:20
485416,vdevice-host-name,https,8.67,3/7/2019 23:20
485423,vdevice-host-name,dns,0.76,3/7/2019 23:20
485427,vdevice-host-name,new_relic,1.35,3/7/2019 23:20
485430,vdevice-host-name,https,7.81,3/7/2019 23:25
485454,vdevice-host-name,salesforce,1.36,3/7/2019 23:25
485461,vdevice-host-name,dns,0.58,3/7/2019 23:25
485462,vdevice-host-name,new_relic,1.36,3/7/2019 23:25
485487,vdevice-host-name,https,7.42,3/7/2019 23:30
485495,vdevice-host-name,dns,0.54,3/7/2019 23:30
485500,vdevice-host-name,new_relic,0.98,3/7/2019 23:30
485533,vdevice-host-name,salesforce,1.86,3/7/2019 23:30
485556,vdevice-host-name,salesforce,1.38,3/7/2019 23:35
485562,vdevice-host-name,new_relic,1.34,3/7/2019 23:35
485564,vdevice-host-name,https,7.64,3/7/2019 23:35
485570,vdevice-host-name,dns,1.01,3/7/2019 23:35
485588,vdevice-host-name,new_relic,1.36,3/7/2019 23:40
485595,vdevice-host-name,dns,0.62,3/7/2019 23:40
485597,vdevice-host-name,https,7.76,3/7/2019 23:40
485621,vdevice-host-name,salesforce,1.36,3/7/2019 23:40
485658,vdevice-host-name,salesforce,2.69,3/7/2019 23:45
485664,vdevice-host-name,dns,0.65,3/7/2019 23:45
485682,vdevice-host-name,new_relic,1.35,3/7/2019 23:45
485687,vdevice-host-name,https,8.55,3/7/2019 23:45
485700,vdevice-host-name,salesforce,2.68,3/7/2019 23:50
485733,vdevice-host-name,dns,0.68,3/7/2019 23:50
485735,vdevice-host-name,https,7.79,3/7/2019 23:50
485742,vdevice-host-name,new_relic,1.36,3/7/2019 23:50
485759,vdevice-host-name,dns,0.7,3/7/2019 23:55
485760,vdevice-host-name,new_relic,1.35,3/7/2019 23:55
485762,vdevice-host-name,https,8.15,3/7/2019 23:55
485770,vdevice-host-name,salesforce,2.67,3/7/2019 23:55
485803,vdevice-host-name,dns,0.7,3/8/2019 0:00
485813,vdevice-host-name,https,8.5,3/8/2019 0:00
485825,vdevice-host-name,salesforce,2.68,3/8/2019 0:00
485841,vdevice-host-name,new_relic,1.36,3/8/2019 0:00
485886,vdevice-host-name,salesforce,2.68,3/8/2019 0:05
485895,vdevice-host-name,https,8.57,3/8/2019 0:05
485896,vdevice-host-name,new_relic,1.35,3/8/2019 0:05
485897,vdevice-host-name,dns,0.84,3/8/2019 0:05
485909,vdevice-host-name,salesforce,2.03,3/8/2019 0:10
485925,vdevice-host-name,dns,0.66,3/8/2019 0:10
485930,vdevice-host-name,https,7.22,3/8/2019 0:10
485937,vdevice-host-name,new_relic,1.35,3/8/2019 0:10
485961,vdevice-host-name,new_relic,1.35,3/8/2019 0:15
485981,vdevice-host-name,dns,0.61,3/8/2019 0:15
485986,vdevice-host-name,https,7.96,3/8/2019 0:15
486001,vdevice-host-name,salesforce,2.68,3/8/2019 0:15
486022,vdevice-host-name,dns,0.62,3/8/2019 0:20
486026,vdevice-host-name,salesforce,3.18,3/8/2019 0:20
486034,vdevice-host-name,new_relic,1.36,3/8/2019 0:20
486049,vdevice-host-name,https,7.72,3/8/2019 0:20
486078,vdevice-host-name,salesforce,1.36,3/8/2019 0:25
486088,vdevice-host-name,new_relic,1.36,3/8/2019 0:25
486089,vdevice-host-name,https,8.25,3/8/2019 0:25
486097,vdevice-host-name,dns,0.62,3/8/2019 0:25
486122,vdevice-host-name,new_relic,1.36,3/8/2019 0:30
486123,vdevice-host-name,https,7.99,3/8/2019 0:30
486128,vdevice-host-name,dns,0.6,3/8/2019 0:30
486164,vdevice-host-name,salesforce,2.03,3/8/2019 0:30
486181,vdevice-host-name,https,7.2,3/8/2019 0:35
486199,vdevice-host-name,dns,0.84,3/8/2019 0:35
486215,vdevice-host-name,salesforce,2.68,3/8/2019 0:35
486220,vdevice-host-name,new_relic,1.35,3/8/2019 0:35
486226,vdevice-host-name,dns,0.64,3/8/2019 0:40
486237,vdevice-host-name,https,8.42,3/8/2019 0:40
486238,vdevice-host-name,new_relic,1.36,3/8/2019 0:40
486258,vdevice-host-name,salesforce,2.69,3/8/2019 0:40
486281,vdevice-host-name,new_relic,1.36,3/8/2019 0:45
486288,vdevice-host-name,dns,0.61,3/8/2019 0:45
486310,vdevice-host-name,salesforce,2.68,3/8/2019 0:45
486323,vdevice-host-name,https,7.34,3/8/2019 0:45
486330,vdevice-host-name,https,7.26,3/8/2019 0:50
486332,vdevice-host-name,salesforce,1.36,3/8/2019 0:50
486373,vdevice-host-name,dns,0.67,3/8/2019 0:50
486379,vdevice-host-name,new_relic,1.35,3/8/2019 0:50
486394,vdevice-host-name,salesforce,1.37,3/8/2019 0:55
486419,vdevice-host-name,https,7.8,3/8/2019 0:55
486421,vdevice-host-name,new_relic,0.99,3/8/2019 0:55
486434,vdevice-host-name,dns,0.7,3/8/2019 0:55
486450,vdevice-host-name,https,8.18,3/8/2019 1:00
486471,vdevice-host-name,salesforce,1.86,3/8/2019 1:00
486472,vdevice-host-name,new_relic,1.35,3/8/2019 1:00
486485,vdevice-host-name,dns,0.58,3/8/2019 1:00
486495,vdevice-host-name,https,8.02,3/8/2019 1:05
486526,vdevice-host-name,new_relic,1.35,3/8/2019 1:05
486527,vdevice-host-name,salesforce,1.37,3/8/2019 1:05
486529,vdevice-host-name,dns,0.8,3/8/2019 1:05
486551,vdevice-host-name,new_relic,1.35,3/8/2019 1:10
486558,vdevice-host-name,salesforce,1.87,3/8/2019 1:10
486564,vdevice-host-name,dns,0.78,3/8/2019 1:10
486569,vdevice-host-name,https,7.04,3/8/2019 1:10
486625,vdevice-host-name,salesforce,2.66,3/8/2019 1:15
486635,vdevice-host-name,new_relic,1.36,3/8/2019 1:15
486640,vdevice-host-name,https,8.17,3/8/2019 1:15
486643,vdevice-host-name,dns,0.71,3/8/2019 1:15
486662,vdevice-host-name,new_relic,0.56,3/8/2019 1:20
486684,vdevice-host-name,salesforce,2.03,3/8/2019 1:20
486685,vdevice-host-name,dns,0.71,3/8/2019 1:20
486699,vdevice-host-name,https,7.46,3/8/2019 1:20
486705,vdevice-host-name,new_relic,2.14,3/8/2019 1:25
486708,vdevice-host-name,salesforce,1.38,3/8/2019 1:25
486727,vdevice-host-name,dns,0.67,3/8/2019 1:25
486730,vdevice-host-name,https,7.59,3/8/2019 1:25
486758,vdevice-host-name,https,7.62,3/8/2019 1:30
486759,vdevice-host-name,salesforce,2.05,3/8/2019 1:30
486762,vdevice-host-name,new_relic,1.35,3/8/2019 1:30
486789,vdevice-host-name,dns,0.55,3/8/2019 1:30
486815,vdevice-host-name,dns,0.81,3/8/2019 1:35
486831,vdevice-host-name,new_relic,1.35,3/8/2019 1:35
486840,vdevice-host-name,https,8.18,3/8/2019 1:35
486845,vdevice-host-name,salesforce,2.03,3/8/2019 1:35
486863,vdevice-host-name,new_relic,1.36,3/8/2019 1:40
486865,vdevice-host-name,salesforce,2.01,3/8/2019 1:40
486877,vdevice-host-name,https,7.82,3/8/2019 1:40
486891,vdevice-host-name,dns,0.71,3/8/2019 1:40
486913,vdevice-host-name,https,7.62,3/8/2019 1:45
486915,vdevice-host-name,dns,0.6,3/8/2019 1:45
486942,vdevice-host-name,new_relic,0.56,3/8/2019 1:45
486951,vdevice-host-name,salesforce,2.03,3/8/2019 1:45
486966,vdevice-host-name,dns,0.67,3/8/2019 1:50
486991,vdevice-host-name,new_relic,1.36,3/8/2019 1:50
487003,vdevice-host-name,https,8.35,3/8/2019 1:50
487006,vdevice-host-name,salesforce,2.69,3/8/2019 1:50
487021,vdevice-host-name,https,7.99,3/8/2019 1:55
487035,vdevice-host-name,dns,0.67,3/8/2019 1:55
487048,vdevice-host-name,new_relic,2.15,3/8/2019 1:55
487052,vdevice-host-name,salesforce,2.68,3/8/2019 1:55
487076,vdevice-host-name,salesforce,2.53,3/8/2019 2:00
487093,vdevice-host-name,dns,0.65,3/8/2019 2:00
487096,vdevice-host-name,https,8.7,3/8/2019 2:00
487109,vdevice-host-name,new_relic,1.35,3/8/2019 2:00
487157,vdevice-host-name,salesforce,1.36,3/8/2019 2:05
487171,vdevice-host-name,new_relic,0.56,3/8/2019 2:05
487176,vdevice-host-name,https,7.8,3/8/2019 2:05
487177,vdevice-host-name,dns,0.9,3/8/2019 2:05
487183,vdevice-host-name,https,7.57,3/8/2019 2:10
487185,vdevice-host-name,salesforce,2.03,3/8/2019 2:10
487186,vdevice-host-name,new_relic,1.35,3/8/2019 2:10
487220,vdevice-host-name,dns,0.69,3/8/2019 2:10
487243,vdevice-host-name,salesforce,2.51,3/8/2019 2:15
487252,vdevice-host-name,dns,0.66,3/8/2019 2:15
487257,vdevice-host-name,new_relic,1.36,3/8/2019 2:15
