Timestamp,Utilization(bps),SMA4,SMA9,EMA4,EMA9,cum_sum
2019-02-18 05:10:00,598.5,673.6875,764.4583333333334,670.9185713533259,721.788675729406,4559924.875
2019-02-18 05:15:00,760.375,701.96875,753.875,706.7011428119955,729.5059405835249,4560685.25
2019-02-18 05:20:00,629.375,640.28125,750.0138888888889,675.7706856871974,709.47975246682,4561314.625
2019-02-18 05:25:00,679.25,666.875,725.3055555555555,677.1624114123185,703.4338019734561,4561993.875
2019-02-18 05:30:00,766.125,708.78125,721.6111111111111,712.7474468473912,715.9720415787649,4562760.0
2019-02-18 05:35:00,646.875,680.40625,686.3055555555555,686.3984681084348,702.152633263012,4563406.875
2019-02-18 05:40:00,724.875,704.28125,694.9305555555555,701.789080865061,706.6971066104097,4564131.75
2019-02-18 05:45:00,727.375,716.3125,678.4027777777778,712.0234485190367,710.8326852883279,4564859.125
2019-02-18 05:50:00,995.875,773.75,725.4027777777778,825.5640691114221,767.8411482306624,4565855.0
2019-02-18 05:55:00,655.0,775.78125,731.6805555555555,757.3384414668533,745.27291858453,4566510.0
2019-02-18 06:00:00,875.125,813.34375,744.4305555555555,804.453064880112,771.2433348676241,4567385.125
2019-02-18 06:05:00,671.125,799.28125,749.0694444444445,751.1218389280673,751.2196678940993,4568056.25
2019-02-18 06:10:00,583.0,696.0625,738.375,683.8731033568404,717.5757343152795,4568639.25
2019-02-18 06:15:00,731.125,715.09375,734.4861111111111,702.7738620141042,720.2855874522237,4569370.375
2019-02-18 06:20:00,801.625,696.71875,751.6805555555555,742.3143172084626,736.553469961779,4570172.0
2019-02-18 06:25:00,672.75,697.125,745.8888888888889,714.4885903250776,723.7927759694232,4570844.75
2019-02-18 06:30:00,829.625,758.78125,757.25,760.5431541950467,744.9592207755387,4571674.375
2019-02-18 06:35:00,692.125,749.03125,723.5,733.175892517028,734.392376620431,4572366.5
2019-02-18 06:40:00,775.625,742.53125,736.9027777777778,750.155535510217,742.6389012963449,4573142.125
2019-02-18 06:45:00,868.875,791.5625,736.2083333333334,797.6433213061302,767.886121037076,4574011.0
2019-02-18 06:50:00,898.125,808.6875,761.4305555555555,837.8359927836783,793.9338968296609,4574909.125
2019-02-18 06:55:00,684.25,806.71875,772.6805555555555,776.401595670207,771.9971174637287,4575593.375
2019-02-18 07:00:00,860.875,828.03125,787.0972222222222,810.1909574021242,789.772693970983,4576454.25
2019-02-18 07:05:00,762.125,801.34375,782.7083333333334,790.9645744412746,784.2431551767866,4577216.375
2019-02-18 07:10:00,723.25,757.625,788.3194444444445,763.8787446647649,772.0445241414293,4577939.625
2019-02-18 07:15:00,875.75,805.5,793.4444444444445,808.6272467988591,792.7856193131436,4578815.375
